Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
11167,2023-02-14 13:35:14,Books,20,4,2709,Cash,39,1.0,Jean Henson MD,39,Male,0
38310,2020-10-24 20:19:18,Clothing,92,5,1923,PayPal,39,0.0,Anthony White,39,Male,0
22568,2020-10-19 16:02:27,Home,187,2,5197,PayPal,60,1.0,Rebecca Fritz,60,Male,0
27015,2023-08-04 19:30:08,Home,237,1,3429,PayPal,45,1.0,Suzanne Dixon,45,Male,0
49069,2021-07-08 19:58:00,Clothing,70,3,507,Cash,31,0.0,Catherine Armstrong,31,Female,0
13908,2023-08-06 22:45:12,Books,142,3,3467,Credit Card,54,1.0,Brian Harris,54,Female,0
12680,2020-11-23 02:35:56,Clothing,385,2,1652,PayPal,60,0.0,Adam Ford,60,Female,1
2198,2022-12-16 00:32:31,Electronics,457,2,2995,PayPal,43,0.0,William Hernandez,43,Female,0
7584,2023-05-27 05:37:23,Home,134,2,1299,Credit Card,47,0.0,Mary Short,47,Female,0
11339,2023-08-16 07:37:54,Books,401,4,4627,Cash,26,0.0,Nicole Greene,26,Male,0
15726,2023-06-27 02:04:42,Clothing,488,5,1075,Credit Card,66,0.0,Jodi Pennington,66,Female,0
39434,2022-06-19 00:01:34,Electronics,378,1,1210,Credit Card,30,0.0,Frederick Stewart,30,Female,0
14195,2021-03-07 17:36:22,Clothing,231,4,4706,Credit Card,18,,Erica Martinez,18,Male,1
4685,2020-04-02 00:15:26,Books,440,4,285,Cash,55,0.0,Mary Wilcox,55,Male,1
8279,2021-05-11 16:32:55,Clothing,342,3,3667,PayPal,67,1.0,Christine Cook,67,Female,0
31983,2020-08-17 05:37:33,Clothing,306,5,220,Credit Card,35,1.0,James Phillips,35,Male,0
49805,2022-01-19 19:17:24,Clothing,394,3,3363,PayPal,26,0.0,Jeffrey Hill,26,Female,0
48062,2023-09-12 14:40:32,Clothing,83,5,1657,Cash,23,1.0,Michelle Miles,23,Male,0
29605,2020-04-29 08:51:51,Clothing,32,4,4500,Cash,69,1.0,Natasha Harper,69,Male,0
10368,2022-02-03 14:30:47,Home,142,2,3612,Cash,28,,Frances Moore,28,Female,0
37111,2022-11-17 06:13:22,Home,24,2,1956,Credit Card,32,0.0,Jennifer Mayer,32,Female,0
39909,2023-01-19 11:35:04,Books,169,4,1805,Credit Card,35,1.0,Roberta Gregory,35,Male,0
24254,2022-08-21 17:28:22,Electronics,228,1,3106,Credit Card,29,0.0,Brian Mason,29,Male,0
40227,2022-01-29 22:42:09,Clothing,183,5,641,Credit Card,25,1.0,Dominique Jackson,25,Female,1
23565,2022-04-12 11:27:04,Clothing,365,3,1424,PayPal,60,0.0,Clifford Edwards,60,Female,0
21617,2021-05-13 12:13:04,Electronics,128,3,4962,Credit Card,43,1.0,Lindsey Lee,43,Female,0
15569,2022-12-15 14:00:26,Books,41,4,2254,PayPal,65,0.0,Darlene Ochoa,65,Female,0
297,2023-02-07 08:40:38,Clothing,310,1,4562,PayPal,57,0.0,Kathleen Gray,57,Male,0
30175,2021-01-18 09:55:24,Electronics,455,2,4518,PayPal,22,0.0,Audrey Hernandez,22,Female,0
20376,2022-07-21 12:25:11,Electronics,129,2,1137,Cash,22,1.0,Jo Barrett,22,Female,0
37373,2021-10-18 21:50:39,Electronics,376,1,1731,Cash,29,1.0,Erin Smith,29,Male,1
26968,2021-05-26 06:50:03,Electronics,61,3,464,Credit Card,38,,Natasha Rowe,38,Male,1
15240,2022-12-13 02:52:07,Home,463,4,4095,PayPal,20,0.0,Joseph Kramer,20,Female,1
43706,2020-01-10 23:44:16,Electronics,349,3,869,Credit Card,47,1.0,Miss Barbara Andrews,47,Female,0
5956,2023-02-01 19:04:47,Home,76,3,2047,Cash,37,1.0,Michael Gentry,37,Male,0
4317,2023-09-08 09:57:27,Home,50,3,4911,Cash,44,1.0,Angela Johnson,44,Male,0
47990,2022-01-03 19:42:26,Home,458,3,1441,Credit Card,43,,Taylor Dean,43,Female,0
27645,2020-11-26 12:53:19,Home,404,5,2694,Credit Card,52,,Gina Johnson,52,Female,0
47331,2020-06-26 14:24:14,Clothing,229,4,2566,Cash,44,0.0,Brooke Blevins,44,Male,0
33687,2023-08-14 00:35:17,Home,148,3,1098,Credit Card,67,0.0,Mary Ramos,67,Female,0
33754,2020-02-01 12:33:15,Home,333,4,4120,Credit Card,24,0.0,Stacy Williams,24,Female,1
30260,2022-11-25 07:14:33,Clothing,392,3,1899,PayPal,22,0.0,Cynthia Garza,22,Male,0
27771,2020-02-17 08:10:34,Books,113,4,2408,Credit Card,22,0.0,Adrian Lee,22,Male,0
24970,2020-05-30 12:36:53,Home,383,3,1716,Cash,26,0.0,Erin Hutchinson,26,Male,0
30130,2022-02-18 01:19:44,Books,355,1,1953,PayPal,62,1.0,Dylan Santiago,62,Female,0
45268,2021-09-10 04:55:07,Electronics,325,4,1696,Cash,70,0.0,Theresa Young,70,Female,1
25967,2021-12-22 22:28:36,Electronics,438,5,3230,Credit Card,41,0.0,Daniel Wright,41,Male,0
27127,2020-01-28 09:16:10,Books,167,1,1404,PayPal,64,,Leonard Cameron,64,Female,0
39013,2021-02-27 12:20:58,Books,38,3,3851,Credit Card,28,0.0,Eduardo Wilson,28,Female,0
26086,2020-06-25 12:43:31,Clothing,384,2,2334,PayPal,34,1.0,Molly Sandoval,34,Male,0
16654,2022-10-08 05:38:45,Books,82,4,4504,Cash,55,0.0,Brian Hayes,55,Male,0
13670,2020-07-10 01:22:33,Home,202,5,4240,Cash,70,1.0,Kyle Perez,70,Male,0
45437,2020-03-31 12:55:56,Clothing,199,5,2607,Credit Card,56,1.0,Drew Gomez,56,Male,0
13701,2021-05-09 03:55:23,Clothing,257,1,2561,Cash,52,1.0,Tyler Miller,52,Female,1
3793,2023-01-09 14:18:13,Clothing,274,5,1405,PayPal,47,1.0,Karen Powell,47,Male,0
20287,2021-05-26 00:09:07,Clothing,125,3,628,PayPal,22,1.0,Tracy Nunez,22,Female,0
39447,2020-07-12 18:57:30,Clothing,425,1,1224,Credit Card,33,0.0,Joshua Jones,33,Male,0
7617,2020-03-13 17:21:02,Electronics,242,1,1741,Cash,37,0.0,Elizabeth Miller,37,Female,0
35772,2022-12-05 01:05:56,Clothing,174,1,2270,Cash,53,0.0,Brianna Ford,53,Female,0
12904,2020-10-04 00:12:51,Books,248,5,2662,Credit Card,32,,Katelyn White,32,Female,0
11937,2020-04-16 17:03:21,Home,137,4,4694,Credit Card,58,1.0,Mitchell Brown,58,Male,0
1623,2021-02-12 00:47:42,Clothing,376,4,228,Cash,24,0.0,Samuel Mullins,24,Female,0
44114,2020-03-21 18:49:45,Clothing,177,5,1878,Credit Card,63,,Mary Frank,63,Male,0
22861,2023-07-15 15:29:22,Electronics,449,5,3155,Credit Card,63,0.0,Donna Collins,63,Male,0
22348,2020-05-21 09:04:56,Books,119,5,1578,Credit Card,60,,Sally Sparks,60,Female,0
43855,2021-06-18 00:46:52,Books,420,2,1833,Credit Card,56,1.0,Devin Patterson,56,Female,0
6363,2020-07-01 22:30:19,Electronics,464,3,717,PayPal,39,1.0,Jason Williams,39,Female,0
5690,2023-07-14 10:36:05,Books,33,1,5062,Credit Card,49,1.0,Sue Parsons,49,Male,0
1088,2022-08-23 17:59:30,Home,190,1,4400,Credit Card,70,0.0,Sean Cameron,70,Male,1
43252,2020-02-10 02:55:04,Electronics,330,5,749,PayPal,42,,Amanda Johnson,42,Male,0
32550,2021-07-26 22:22:54,Books,91,4,3192,Cash,40,0.0,Patricia Sherman,40,Female,1
25276,2021-01-25 20:23:56,Clothing,288,1,476,Cash,22,,James Mitchell,22,Female,0
30926,2023-07-17 04:32:36,Clothing,12,1,4662,PayPal,44,0.0,Lydia Johnson,44,Female,0
121,2022-05-02 21:16:48,Books,456,2,3195,Credit Card,28,0.0,Justin Beard,28,Male,0
20709,2022-04-25 23:49:26,Books,371,2,3687,Credit Card,63,1.0,Colleen Mills,63,Male,0
37900,2021-03-01 16:49:01,Clothing,123,2,450,Cash,46,1.0,David Castillo,46,Female,0
26870,2022-05-22 13:44:14,Electronics,414,2,2612,Credit Card,45,0.0,Dana Pierce,45,Female,0
18225,2020-10-21 04:53:47,Books,51,5,3506,Credit Card,66,1.0,Taylor Garza,66,Male,0
22152,2023-05-23 11:03:27,Clothing,300,4,795,Cash,38,1.0,William Gibson,38,Male,0
22004,2020-09-05 07:22:14,Clothing,329,4,1171,Credit Card,41,0.0,Kurt Roberts,41,Female,0
31289,2020-10-28 15:38:46,Books,22,5,4204,Cash,20,0.0,Jared Williams,20,Male,0
33228,2022-04-13 05:26:13,Clothing,373,4,4802,PayPal,38,0.0,Frank Rhodes,38,Female,0
318,2022-11-16 20:51:52,Clothing,176,4,2285,Credit Card,55,0.0,Brian Cooper,55,Female,0
23527,2022-07-11 02:41:24,Home,129,3,4989,Cash,45,1.0,Alexandra Allen,45,Female,0
29005,2020-09-17 16:47:11,Electronics,221,1,2206,PayPal,45,0.0,Hannah Smith,45,Male,0
5879,2023-03-05 02:36:16,Home,319,5,1015,Credit Card,65,0.0,Mallory Kline,65,Female,0
41671,2022-03-20 13:39:39,Clothing,247,2,1688,PayPal,36,0.0,Kevin Cooper,36,Male,0
45153,2022-05-25 09:20:18,Clothing,439,1,3205,Cash,33,0.0,Aaron Ford,33,Female,1
21839,2020-02-04 16:33:35,Books,452,4,1463,Cash,67,1.0,Kari Clark DVM,67,Female,1
758,2020-08-31 04:33:01,Books,262,1,1700,Credit Card,66,1.0,Jacqueline Collins,66,Male,1
17727,2020-04-07 09:53:40,Electronics,146,5,380,PayPal,28,1.0,Scott Rodriguez,28,Male,0
20236,2020-08-07 14:50:38,Clothing,16,4,1617,Credit Card,48,0.0,Mary Shaw,48,Male,0
26009,2022-08-25 14:48:41,Electronics,147,4,4295,PayPal,68,1.0,Patrick Swanson,68,Male,0
8119,2022-07-25 13:20:44,Electronics,443,4,873,PayPal,38,,Lisa Jimenez,38,Male,0
47852,2022-05-19 19:05:48,Electronics,210,5,1056,Credit Card,24,0.0,Alexander Cohen,24,Male,0
43926,2022-05-06 10:52:18,Home,399,2,3270,Credit Card,47,1.0,Emily Jones,47,Male,0
40910,2021-01-21 07:48:59,Clothing,382,1,3230,Credit Card,62,0.0,David Barber,62,Male,1
47042,2022-11-23 10:22:46,Home,267,1,319,Cash,22,1.0,Karen Williams,22,Male,0
11385,2020-02-13 19:50:04,Electronics,167,2,514,Cash,44,1.0,Erin Johnson,44,Male,0
45300,2020-08-14 17:18:56,Electronics,302,1,860,Cash,43,0.0,David Ellis,43,Male,1
5083,2023-07-19 13:45:50,Clothing,62,3,2394,Cash,43,,Michael Johnson,43,Female,0
16370,2023-02-19 17:47:24,Home,72,4,2466,Cash,45,,Mary Payne,45,Female,0
2965,2022-10-26 19:38:19,Clothing,63,3,2627,PayPal,49,1.0,Mark Wilson,49,Female,0
46955,2020-02-17 23:18:50,Home,309,3,3825,Cash,60,0.0,Daniel Lee,60,Female,1
9961,2021-06-30 06:24:12,Clothing,317,4,2158,PayPal,37,0.0,Parker Pitts,37,Male,0
48659,2022-02-02 13:31:56,Electronics,355,5,719,Credit Card,62,1.0,Jorge Dougherty,62,Female,0
38043,2021-02-07 13:52:00,Home,211,2,1509,Cash,52,0.0,Dawn Bush,52,Female,1
44054,2022-11-10 12:29:19,Home,130,5,2870,Credit Card,42,,Erin Smith,42,Female,0
14809,2020-02-12 11:45:02,Books,324,3,3509,PayPal,65,1.0,Robert Phillips,65,Female,0
5662,2021-09-20 07:20:30,Home,488,5,2641,PayPal,24,1.0,Alexander Rodriguez,24,Female,1
21829,2023-07-06 21:14:26,Home,496,4,1983,Credit Card,52,,William Blevins,52,Female,1
4964,2020-07-04 15:30:09,Home,386,4,5124,Cash,60,0.0,Sharon Perez,60,Female,0
33461,2020-03-10 11:31:55,Books,234,4,1151,PayPal,59,0.0,Cheyenne Maxwell,59,Male,0
4736,2022-05-12 07:40:46,Books,263,4,2245,Cash,24,,Laura Moore,24,Male,1
1875,2021-03-10 17:44:29,Books,400,3,2651,PayPal,44,1.0,David Alvarado,44,Male,0
34642,2020-07-08 11:28:57,Books,496,5,5011,Cash,31,1.0,Holly Wang,31,Male,0
9905,2022-07-12 12:16:07,Clothing,230,4,5207,PayPal,43,,Hannah Bryant,43,Male,0
44343,2023-06-29 20:20:34,Electronics,399,5,4309,Credit Card,27,0.0,Kimberly Henry,27,Male,0
40335,2020-03-10 12:49:51,Clothing,335,3,1644,Cash,21,0.0,Sean Edwards,21,Female,0
33907,2022-05-24 00:16:28,Books,438,3,3402,PayPal,68,,Daniel Rodriguez,68,Male,0
28892,2020-04-05 21:28:53,Electronics,161,1,744,Cash,33,0.0,Marvin Barrera,33,Female,0
7821,2023-07-14 19:51:25,Electronics,330,4,4639,PayPal,29,0.0,Mr. Joseph Adkins,29,Male,0
9570,2020-12-31 15:16:16,Clothing,402,2,4009,Cash,40,1.0,Monica Cox,40,Female,0
25657,2023-08-22 05:48:41,Home,172,1,4785,Credit Card,21,1.0,Anthony Norris,21,Female,0
41087,2021-08-04 01:24:43,Clothing,68,3,1894,Credit Card,19,1.0,Tony Tucker,19,Male,0
2973,2022-05-02 07:33:20,Electronics,125,4,2907,PayPal,50,,Monica James,50,Male,0
49199,2021-10-31 15:53:03,Electronics,194,2,1867,PayPal,19,0.0,Tom Perez,19,Female,1
34834,2021-02-17 00:51:28,Books,125,1,808,Cash,70,0.0,Karen Cobb,70,Female,0
1878,2021-03-05 22:33:27,Books,83,2,2606,Credit Card,70,,Denise Bruce,70,Male,0
38448,2020-08-05 09:08:22,Clothing,145,2,4326,PayPal,25,1.0,Roger Jackson,25,Female,0
38842,2020-03-21 23:17:01,Books,458,5,3748,Cash,23,1.0,Heather Smith,23,Male,0
36087,2020-11-02 10:00:54,Clothing,499,3,1603,Cash,62,,Rebecca Harrison,62,Female,0
48742,2022-03-21 01:24:30,Electronics,446,3,1558,Cash,19,0.0,Samuel Burton,19,Female,0
46959,2020-08-22 14:32:21,Books,406,1,973,Cash,48,,Natalie Brown,48,Male,0
29153,2023-04-22 19:31:45,Home,394,3,2962,Credit Card,24,0.0,Kristin Phillips,24,Male,0
49371,2022-08-15 12:23:57,Home,497,2,2349,Cash,53,,Jose Murphy,53,Female,0
2161,2020-05-15 00:55:24,Electronics,370,5,1071,Cash,31,1.0,John West,31,Male,0
36016,2022-10-28 22:27:27,Home,429,3,998,PayPal,21,,Isaac Flores,21,Male,0
23792,2020-03-16 22:08:17,Clothing,299,4,2121,Credit Card,23,1.0,Steven Jensen,23,Male,0
44994,2022-09-09 00:59:33,Books,286,3,860,Credit Card,37,0.0,Brittany Diaz,37,Male,0
29909,2021-03-19 13:55:55,Books,268,3,3165,PayPal,35,1.0,Andrew Griffin,35,Female,1
39765,2021-01-05 19:24:24,Books,103,2,1641,Credit Card,28,0.0,Molly Craig,28,Male,1
45378,2021-03-12 11:25:30,Home,119,5,5193,PayPal,41,0.0,Kristen Saunders,41,Male,0
14929,2022-06-08 20:55:29,Clothing,246,3,2654,Cash,40,,Leslie Burke,40,Male,0
36180,2022-10-28 05:27:48,Home,104,2,1379,Cash,44,,Marvin Wilkinson,44,Female,0
23502,2020-09-28 12:56:26,Clothing,187,3,3544,PayPal,33,0.0,Joshua Rogers,33,Male,0
44795,2020-05-24 19:17:20,Electronics,366,1,491,Cash,28,0.0,Brad Chavez,28,Female,0
31486,2021-02-05 17:17:21,Electronics,112,3,3205,PayPal,53,0.0,Laurie Bowman,53,Male,0
42785,2023-08-16 19:55:35,Clothing,92,5,2397,PayPal,52,0.0,Christopher Gonzalez,52,Male,0
27947,2022-11-02 06:13:05,Books,46,5,4267,Cash,47,1.0,Joseph Guzman,47,Male,0
13932,2020-10-20 00:49:57,Clothing,15,3,232,Cash,20,0.0,Michael Lee,20,Female,0
49503,2020-06-30 21:19:41,Home,130,2,2012,Credit Card,45,,Daniel Garcia,45,Male,0
27946,2023-05-10 12:29:28,Books,456,3,3076,Cash,42,1.0,Tracy Foster,42,Male,0
31860,2023-05-23 07:24:29,Home,77,5,782,Cash,22,1.0,Gary Obrien,22,Male,0
33855,2022-07-30 20:12:48,Clothing,91,1,3757,PayPal,56,1.0,Joel Williams,56,Female,0
24393,2021-08-30 13:35:32,Books,496,3,3947,Cash,41,0.0,Brandi Brown,41,Male,0
37372,2020-12-23 02:57:58,Clothing,451,2,3070,Cash,34,1.0,Michael Hendricks,34,Female,0
9426,2023-03-29 18:37:01,Electronics,317,1,2720,Credit Card,22,1.0,Shannon Allen,22,Female,0
27358,2023-02-23 21:51:28,Clothing,395,5,341,Cash,24,1.0,Roberto Fields,24,Female,0
16177,2022-03-23 06:27:52,Electronics,116,4,5049,PayPal,70,1.0,Amy Schultz,70,Male,0
46635,2020-05-04 01:34:51,Home,46,2,3312,Credit Card,54,0.0,Brian Wilson,54,Female,0
42682,2022-12-19 14:00:21,Books,486,5,742,Credit Card,45,1.0,Joseph Martin,45,Female,0
14750,2020-08-02 00:49:31,Electronics,217,2,5250,Cash,67,,Matthew Morrow,67,Male,0
28200,2020-04-17 16:47:31,Home,41,3,3326,PayPal,20,1.0,Adam Lang,20,Female,0
10763,2022-05-10 12:32:04,Books,16,5,2513,Credit Card,57,0.0,Melanie Roberts,57,Male,0
8923,2023-05-29 12:18:16,Electronics,360,2,4045,PayPal,49,,Patrick Horton,49,Female,0
15888,2021-05-23 19:40:33,Home,11,1,2111,Credit Card,24,1.0,Joshua Suarez,24,Female,1
32928,2022-01-22 04:50:02,Clothing,214,1,288,PayPal,25,,Jason Smith,25,Male,0
36109,2023-01-06 00:46:35,Home,482,5,549,Credit Card,39,,Curtis Hudson,39,Male,0
43093,2023-04-04 14:37:06,Home,90,4,2676,PayPal,59,0.0,Kerri Goodwin,59,Female,0
40166,2023-01-06 17:57:58,Clothing,159,4,1433,Cash,41,0.0,Marco Powell,41,Male,0
49678,2022-10-10 19:01:01,Clothing,73,2,2724,Cash,40,1.0,Timothy Rodriguez,40,Female,0
11036,2020-08-22 17:57:03,Electronics,235,1,5129,Cash,27,,Elijah Harris,27,Male,0
5157,2020-08-09 09:13:50,Clothing,314,4,2953,Cash,28,0.0,Christian Manning,28,Male,0
14795,2021-09-21 02:49:03,Electronics,487,5,2062,PayPal,37,1.0,Ricardo Potter,37,Female,0
31059,2020-01-30 08:23:01,Books,366,3,4297,PayPal,65,0.0,Jay Reeves,65,Male,0
5842,2020-09-10 00:39:57,Clothing,341,4,907,Cash,22,0.0,Terri Lawson,22,Male,0
10070,2022-06-20 03:02:00,Clothing,395,2,3555,PayPal,35,1.0,Allison Morrow,35,Male,0
31102,2021-04-09 22:03:29,Books,77,4,4029,Credit Card,68,0.0,Robert Munoz,68,Female,1
39916,2021-06-26 01:04:36,Clothing,171,5,2951,Cash,37,1.0,Mr. James Page,37,Male,0
11108,2022-01-04 02:59:45,Books,282,1,281,Credit Card,19,,Lisa Brandt,19,Male,0
7345,2022-05-06 04:28:54,Home,314,2,1994,PayPal,42,,Kyle Dixon,42,Female,0
44706,2022-09-20 14:50:26,Clothing,303,3,4413,Credit Card,22,0.0,Tony Kent MD,22,Male,0
30097,2020-09-25 08:34:00,Books,469,4,4205,Cash,54,1.0,Gabriel Carlson,54,Male,0
18735,2022-03-05 02:43:22,Home,83,5,850,Credit Card,22,1.0,Jamie Liu,22,Male,1
32520,2021-10-22 17:43:05,Electronics,129,5,4141,PayPal,25,0.0,Jason Hubbard,25,Female,0
33430,2021-05-22 01:07:17,Electronics,391,2,1683,PayPal,57,1.0,Chelsea Coleman,57,Female,0
43959,2022-11-10 01:59:05,Home,291,3,2871,Credit Card,64,,Kayla Rasmussen,64,Male,0
5319,2021-01-18 18:28:53,Clothing,228,4,377,Cash,55,0.0,Brian Lewis,55,Female,1
6179,2022-03-29 02:56:29,Books,260,3,4182,Credit Card,49,1.0,Justin Wright,49,Female,0
19730,2023-04-08 03:47:55,Electronics,223,1,3435,Credit Card,20,,Karen Anderson,20,Female,1
14540,2023-07-26 09:01:40,Home,366,2,3190,Cash,40,0.0,Carol Mccullough,40,Female,0
136,2020-01-27 10:34:11,Electronics,394,5,1092,PayPal,25,0.0,Ashlee Kelly,25,Female,0
20173,2020-07-29 20:07:04,Home,258,2,4893,Cash,53,0.0,Cheyenne Fletcher,53,Male,0
530,2020-03-28 10:33:34,Books,387,4,1856,Credit Card,38,0.0,Christopher Jones,38,Female,1
40109,2022-10-16 22:01:38,Books,202,1,578,Credit Card,41,1.0,Crystal Eaton,41,Female,1
41756,2022-03-14 19:23:58,Books,247,2,4318,PayPal,49,1.0,Sherri Gregory,49,Male,1
40438,2020-04-11 15:51:43,Books,218,1,1082,PayPal,29,0.0,Carolyn Ellis,29,Male,1
16671,2022-06-19 15:32:28,Books,228,4,1743,Cash,57,1.0,Melissa Montgomery,57,Male,0
26401,2020-03-17 04:11:55,Home,395,5,4590,Cash,27,0.0,Christina Guzman,27,Female,0
31933,2020-01-28 03:00:30,Electronics,116,3,835,Cash,46,0.0,Patricia Wu,46,Male,0
32442,2020-04-30 13:41:32,Electronics,499,5,908,PayPal,19,0.0,Natalie Anderson,19,Female,0
37262,2023-03-05 18:45:59,Clothing,486,3,1019,Credit Card,21,1.0,David Shannon,21,Male,0
41470,2020-02-12 14:53:56,Home,135,3,4377,Cash,26,,Kenneth Moody,26,Female,0
33381,2021-12-24 17:37:18,Clothing,291,4,2755,Credit Card,20,0.0,Tommy Martin,20,Female,0
5645,2020-10-26 20:23:46,Electronics,174,1,4791,Credit Card,37,1.0,Julie Cruz,37,Female,0
13140,2022-11-26 03:16:55,Books,89,1,1152,PayPal,43,,Austin Harmon,43,Female,0
21430,2022-11-13 21:18:04,Home,83,4,3403,Credit Card,20,1.0,Taylor Parker,20,Female,0
35701,2022-11-08 08:39:19,Clothing,367,2,1729,Cash,31,0.0,Danielle Smith,31,Male,0
30732,2022-08-01 21:42:12,Books,177,5,2247,PayPal,67,1.0,Sabrina Hodge,67,Female,1
847,2022-08-26 09:28:47,Clothing,57,5,5140,Credit Card,31,1.0,Brandon Ramos,31,Male,0
14580,2022-09-05 04:57:20,Clothing,392,3,471,Credit Card,26,0.0,Stacy Allen,26,Female,0
44939,2023-01-02 21:42:11,Home,212,5,3004,PayPal,51,1.0,Traci Sims,51,Female,0
37555,2021-06-01 12:37:58,Books,487,5,2567,Cash,42,1.0,Susan Andrade,42,Male,0
3697,2022-02-12 17:20:55,Clothing,166,3,2267,PayPal,57,,Margaret Parker,57,Female,0
14076,2020-04-05 18:33:55,Electronics,127,3,288,Credit Card,44,,Melissa Bender,44,Male,0
15407,2023-07-21 06:06:21,Home,329,5,3932,Credit Card,28,0.0,Diane Chang,28,Female,0
40148,2021-08-19 03:31:27,Clothing,460,1,4451,PayPal,62,,John Fischer,62,Female,1
1628,2022-11-01 02:35:51,Books,498,4,409,PayPal,19,,Krista Hammond,19,Female,1
24108,2023-02-16 09:00:57,Clothing,407,2,2311,PayPal,32,0.0,Lance Herrera,32,Male,0
19243,2020-08-29 01:49:45,Home,65,3,4247,PayPal,68,1.0,Louis Frank,68,Male,0
36317,2021-01-14 22:32:25,Home,150,3,4875,PayPal,23,1.0,Jasmine Jackson,23,Male,0
35535,2021-03-07 10:06:57,Home,273,5,3880,Credit Card,18,,Natasha Lopez,18,Female,0
21883,2021-11-24 21:31:59,Home,295,4,3526,Credit Card,21,0.0,Lauren Warner,21,Female,0
40033,2020-09-29 06:57:10,Clothing,110,2,2745,Credit Card,65,0.0,Samuel Li DDS,65,Male,0
7500,2020-04-04 13:27:32,Home,158,5,3822,Credit Card,24,1.0,Ricardo Davis,24,Female,1
28117,2021-12-19 22:32:45,Electronics,115,5,627,Cash,25,0.0,Anthony Thornton,25,Female,0
42408,2021-07-20 08:47:05,Books,395,3,4046,Credit Card,70,1.0,Marc Bennett,70,Female,0
30058,2023-04-13 17:24:30,Clothing,441,1,1686,Credit Card,39,,Michelle Welch,39,Male,0
40008,2021-06-25 01:04:32,Clothing,87,5,3984,PayPal,53,1.0,Ralph Wilson,53,Female,0
1496,2021-06-27 00:37:15,Clothing,320,5,1500,PayPal,24,0.0,Joseph Mills,24,Male,1
9614,2022-07-08 10:05:06,Home,490,2,3172,Cash,67,1.0,Nicholas Stephens,67,Male,0
15916,2020-12-25 21:01:26,Books,267,2,4569,PayPal,38,0.0,Jennifer Conley,38,Male,0
44564,2020-08-13 15:50:25,Clothing,437,1,4288,PayPal,44,,Justin Roberts,44,Female,0
41641,2021-03-09 21:54:37,Electronics,377,1,345,PayPal,60,1.0,William Graham,60,Male,0
17115,2023-03-15 10:40:20,Clothing,217,1,993,Credit Card,45,0.0,Terry Baxter,45,Female,0
33877,2022-07-07 23:52:09,Home,161,1,2674,PayPal,48,0.0,Timothy Montoya,48,Female,0
46585,2020-09-18 18:45:45,Home,175,3,699,PayPal,39,0.0,Daniel Thompson,39,Male,0
1917,2020-06-19 17:52:40,Electronics,390,4,3132,Credit Card,70,1.0,Michael Ramirez,70,Female,1
15465,2021-07-04 06:41:44,Clothing,425,4,3019,PayPal,70,0.0,Alexandra Patrick,70,Female,0
10918,2022-04-29 08:47:03,Home,362,1,4601,Cash,69,0.0,Judy Myers DDS,69,Male,0
38941,2021-04-29 18:22:04,Electronics,91,4,4776,Credit Card,55,0.0,Lisa Vasquez,55,Female,0
26805,2021-05-25 13:20:09,Home,170,3,2745,PayPal,33,1.0,Jeffrey Smith,33,Female,1
21540,2022-07-18 07:20:34,Home,203,5,3631,PayPal,40,0.0,Lisa Dodson,40,Male,0
30163,2021-12-12 07:30:33,Electronics,306,5,4873,Cash,51,0.0,Craig Short,51,Male,1
19308,2020-07-08 17:11:39,Books,487,5,3912,Cash,30,1.0,Kathleen Singh,30,Male,0
28734,2020-01-24 02:43:12,Clothing,190,4,1151,Credit Card,49,,Eric Morris,49,Female,0
31685,2021-02-27 09:49:58,Clothing,167,2,2405,PayPal,63,0.0,Stephanie Velasquez,63,Female,0
43801,2022-07-25 04:05:30,Clothing,181,4,3211,PayPal,28,1.0,Kathryn Oconnor,28,Female,0
34800,2021-03-15 03:09:47,Home,265,2,1713,Cash,54,1.0,Sue Hobbs,54,Male,0
21087,2020-04-30 08:30:02,Clothing,437,2,3639,Credit Card,24,1.0,Joseph Lopez,24,Female,0
31682,2022-12-27 13:52:51,Electronics,310,4,2637,PayPal,27,0.0,Katrina Martinez,27,Male,0
24676,2022-07-19 02:53:24,Books,378,2,4597,Credit Card,20,,Charles Ray,20,Female,0
4085,2022-07-02 07:12:04,Clothing,479,2,1993,PayPal,45,0.0,Sherry Garza DVM,45,Female,0
22645,2020-10-23 18:51:33,Clothing,441,1,2964,Credit Card,25,,Amy Shaw,25,Male,1
8540,2023-03-14 10:51:41,Clothing,442,3,3174,Cash,63,0.0,David Koch,63,Male,0
29229,2020-12-13 17:17:42,Home,98,1,5153,PayPal,57,1.0,Matthew Mcdonald,57,Male,0
44907,2023-03-19 21:36:40,Books,405,5,4499,Credit Card,30,0.0,Gregory Ramsey,30,Male,0
46772,2021-07-24 00:52:06,Clothing,113,2,3628,Cash,61,1.0,Elizabeth Flores,61,Female,0
25121,2021-06-20 20:31:26,Home,336,1,3337,Cash,26,1.0,Rachel Hernandez,26,Male,0
41355,2022-09-27 20:54:26,Books,466,5,2168,PayPal,49,1.0,Amy Fuentes,49,Male,0
34189,2020-05-25 04:00:30,Books,29,2,3708,Credit Card,38,0.0,Jeffrey Mccann,38,Female,1
8876,2021-03-19 12:59:12,Electronics,329,5,1874,Cash,37,0.0,Ryan Kramer,37,Female,1
37814,2021-01-16 12:25:27,Electronics,30,5,1586,Credit Card,29,0.0,Sara Austin,29,Female,1
